FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,LATNUM,LONGNUM
1037,HAI,10,,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,28,41,34,18.361335,-73.230952
1038,HAI,10,,7,4,2,2,2,0,1,0,0.363636364,0,1,0,1,0,0,,3,,18.363162,-73.188422
1039,HAI,10,,6,4,2,2,2,1,1,1,0.909090909,1,1,0,1,0,1,2,11,0,18.446938,-73.388483
1040,HAI,10,,7,4,2,2,2,1,1,0,0.545454545,1,1,0,1,0,1,4,7,8,18.555028,-73.590675
1041,HAI,10,,7,1,2,2,1,,,,,,,,,,,,,,18.422165,-73.197958
1043,HAI,10,,7,3,2,2,2,1,1,0,,1,1,0,1,0,0,,9,,18.39856,-73.147927
1044,HAI,10,,5,1,2,2,1,1,0,0,0.454545455,0,1,0,1,1,1,10,26,11,18.419003,-73.144865
1045,HAI,10,,7,4,2,2,2,1,1,1,0.363636364,0,1,0,1,1,0,,7,,18.44882,-73.54216
1046,HAI,10,,5,4,2,2,2,1,1,1,0.727272727,1,1,0,1,0,1,6,6,15,18.43188,-73.590433
1047,HAI,10,,7,3,1,2,2,1,1,0,0.545454545,0,1,0,1,0,0,,7,,18.433625,-73.070977
1048,HAI,10,,7,4,2,2,2,1,1,0,,1,1,0,0,0,0,1,1,,18.409828,-73.092985
1049,HAI,10,,7,4,2,2,2,1,1,1,,1,1,0,1,0,0,,1,,18.354298,-73.090665
1050,HAI,10,,7,4,2,2,2,0,0,0,0.363636364,0,1,0,0,1,0,1,1,,18.32281,-73.063398
1051,HAI,10,,5,4,2,2,2,0,1,1,,1,1,1,1,1,1,11,16,9998,18.322598,-73.011015
1052,HAI,10,,7,1,2,2,1,1,1,0,0.454545455,0,1,0,0,0,0,1,5,,18.373728,-73.114858
1053,HAI,10,,2,1,1,1,1,1,0,0,0.454545455,0,1,1,1,0,1,40,79,0,18.44221,-73.095762
1054,HAI,10,,7,1,1,2,1,1,1,1,0.545454545,1,1,0,1,0,0,,3,,18.477023,-73.24309
1055,HAI,10,,5,4,2,2,2,0,1,1,0.636363636,1,1,0,1,0,0,,5,,18.482877,-73.206642
1056,HAI,10,,6,4,2,2,2,1,1,1,0.818181818,1,1,0,1,1,0,3,14,,18.475388,-73.222663
1058,HAI,10,,7,4,2,2,2,1,1,0,0.454545455,0,1,0,0,0,0,,1,,18.422303,-73.26928
1059,HAI,10,,7,4,2,2,2,1,1,1,0.727272727,1,1,0,1,0,0,,5,,18.436202,-73.278413
1060,HAI,10,,3,3,1,1,2,0,1,1,0.909090909,1,1,1,1,1,0,2,34,,18.503645,-73.342197
1061,HAI,10,,7,4,2,2,2,1,1,1,0.454545455,0,1,0,0,0,0,,1,,18.464263,-73.700263
1062,HAI,10,,5,1,2,2,1,1,1,0,0.636363636,0,1,1,1,0,1,6,11,17,18.472407,-73.657327
1063,HAI,10,,5,1,1,2,1,1,1,1,0.909090909,1,1,1,1,0,0,2,51,,18.527775,-73.50966
1064,HAI,10,,7,1,2,2,1,1,1,0,0.727272727,1,1,0,0,0,0,,9,,18.372678,-73.528062
1066,HAI,10,,7,4,2,2,2,1,1,0,0.636363636,1,1,0,1,0,0,,4,,18.382685,-73.36188
1067,HAI,10,,3,1,1,1,1,0,1,1,0.727272727,1,1,1,1,1,1,32,30,17,18.379905,-73.41844
2000,HAI,1,,7,2,2,2,2,1,1,1,,1,1,0,1,1,0,,2,,18.79656,-72.507057
2001,HAI,1,,6,2,2,2,2,1,1,0,,0,0,1,1,1,0,,8,,18.949023,-72.702508
2002,HAI,1,,6,4,1,2,2,1,1,0,0.363636364,0,1,0,1,0,0,,3,,18.942452,-72.703875
2003,HAI,1,,6,3,2,2,2,,,,,,,,,,,,,,18.917857,-72.577252
2004,HAI,1,,6,2,1,2,2,1,0,0,,0,0,0,1,0,0,,4,,18.945237,-72.706218
2005,HAI,1,,7,2,2,2,2,0,1,1,,0,1,0,1,0,0,,10,,18.926617,-72.590473
2007,HAI,1,,5,3,1,2,2,,1,0,,0,0,0,1,0,0,3,8,,18.730748,-72.420447
2008,HAI,1,,5,2,1,2,2,1,1,0,,1,0,0,1,1,0,3,20,,18.735203,-72.421095
2009,HAI,1,,5,3,1,2,2,,,,,,,,,,,,,,18.736892,-72.416237
2010,HAI,1,,5,3,1,2,2,1,0,0,0.272727273,0,0,0,0,0,1,6,14,0,18.538475,-72.411088
2011,HAI,1,,6,2,2,2,2,0,1,0,,0,0,0,0,0,0,,1,,18.449035,-72.411682
2012,HAI,1,,6,3,1,2,2,0,1,0,0.545454545,1,0,0,0,0,0,,5,,18.596642,-72.31375
2013,HAI,1,,6,3,2,2,2,,1,0,,1,0,0,1,0,0,,4,,18.64959,-72.2656
2016,HAI,1,,4,3,2,1,2,1,1,0,0.636363636,0,1,0,1,1,1,20,43,9998,18.58001,-72.235098
2017,HAI,1,,6,3,2,2,2,,1,0,,1,0,0,1,1,0,1,6,,18.661425,-72.227407
2018,HAI,1,,6,3,2,2,2,1,1,0,0.454545455,0,1,0,1,0,0,3,9,,18.516843,-72.202802
2019,HAI,1,,6,1,2,2,1,1,0,1,0.272727273,0,1,0,1,0,0,,4,,18.597407,-72.256273
2020,HAI,1,,6,2,2,2,2,1,1,1,0.818181818,1,0,0,1,0,0,,8,,18.307725,-71.832363
2021,HAI,1,,6,2,2,2,2,1,1,0,0.454545455,0,1,0,1,0,0,5,32,,18.839993,-72.880382
2022,HAI,1,,6,3,1,2,2,1,1,0,0.545454545,1,0,0,1,0,1,4,8,18,18.836747,-72.86798
2023,HAI,1,,6,3,1,2,2,0,0,0,0.272727273,0,1,0,1,0,0,,3,,18.835547,-72.865097
2024,HAI,1,,6,3,1,2,2,0,1,0,,1,0,0,0,0,0,,4,,18.835427,-72.868345
2025,HAI,1,,6,3,2,2,2,1,1,0,,1,0,0,1,0,0,,3,,18.85924,-72.949478
2026,HAI,1,,6,3,2,2,2,1,1,0,0.545454545,1,0,0,0,0,0,,3,,18.861368,-72.947182
2027,HAI,1,,6,3,2,2,2,0,0,0,0.272727273,0,1,0,1,0,0,1,1,,18.911323,-73.217955
2029,HAI,1,,6,4,2,2,2,1,1,0,,1,0,0,1,0,0,,5,,18.542282,-72.63125
2030,HAI,1,,6,1,2,2,1,1,1,1,,1,0,0,1,1,0,,5,,18.547328,-72.60277
2031,HAI,1,,3,3,2,1,2,1,1,0,,0,0,0,1,1,1,20,38,69,18.510983,-72.6121
2032,HAI,1,,4,3,2,1,2,,,,,,,,,,,,,,18.515785,-72.605992
2033,HAI,1,,6,4,2,2,2,1,1,0,,0,1,0,1,0,0,,7,,18.45193,-72.624122
2034,HAI,1,,6,3,2,2,2,0,1,0,0.454545455,1,1,0,1,0,0,,3,,18.371217,-72.58485
2035,HAI,1,,5,3,2,2,2,1,1,0,0.636363636,1,1,0,1,0,1,8,4,12,18.495545,-72.586338
2036,HAI,1,,6,3,2,2,2,,,,,,,,,,,,,,18.528218,-72.574055
2037,HAI,1,,5,4,2,2,2,1,0,0,0.454545455,0,0,0,1,0,1,8,8,90,18.49171,-72.58856
2038,HAI,1,,6,3,2,2,2,1,1,0,0.454545455,0,0,0,1,0,0,3,36,,18.492813,-72.589815
2040,HAI,1,,6,2,1,2,2,0,0,0,0.090909091,0,0,0,1,0,1,5,4,3,18.533918,-72.400885
2041,HAI,1,,6,3,1,2,2,1,0,1,0.363636364,0,0,0,1,0,0,,16,,18.531647,-72.375265
2042,HAI,1,,6,4,1,2,2,1,1,0,,1,0,0,1,0,0,,4,,18.536662,-72.401322
2043,HAI,1,,5,2,1,2,2,1,1,0,,0,0,0,1,1,0,4,7,,18.537683,-72.405078
2045,HAI,1,,6,3,1,2,2,,1,0,,1,0,0,1,0,0,,9,,18.529733,-72.413838
2048,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,0,0,0,,5,,18.533913,-72.408497
2049,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,1,0,0,,6,,18.537302,-72.40024
2050,HAI,1,,5,2,1,2,2,,1,0,,1,0,0,1,0,0,,11,,18.56839,-72.34893
2051,HAI,1,,6,2,1,2,2,,1,0,,1,0,1,1,0,0,,9,,18.575162,-72.330482
2052,HAI,1,,6,4,2,2,2,1,1,0,,0,1,0,0,0,0,,5,,18.61066,-72.26464
2053,HAI,1,,6,3,2,2,2,1,0,0,0.636363636,0,0,0,1,0,0,,10,,0,0
2054,HAI,1,,6,3,2,2,2,,1,0,,1,0,0,1,0,0,,5,,0,0
2055,HAI,1,,5,3,2,2,2,1,1,0,0.636363636,1,0,0,1,1,1,4,11,4,0,0
2056,HAI,1,,6,2,2,2,2,,,,,,,,,,,,,,18.64984,-72.25365
2057,HAI,1,,5,3,2,2,2,1,0,0,,0,1,0,1,0,1,8,27,11,0,0
2059,HAI,1,,6,3,1,2,2,,1,0,,0,0,0,1,0,1,8,33,32,18.549293,-72.303777
2060,HAI,1,,6,3,1,2,2,,0,0,,0,0,0,0,0,0,1,5,,18.540813,-72.306718
2061,HAI,1,,6,3,1,2,2,1,1,0,,0,1,0,0,0,0,2,6,,18.541105,-72.306328
2064,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,,18.537607,-72.289232
2065,HAI,1,,5,3,1,2,2,1,1,0,0.454545455,0,0,0,1,1,1,4,15,0,18.567678,-72.284147
2066,HAI,1,,7,3,1,2,2,,1,0,,0,1,0,1,0,0,,6,,18.565812,-72.287755
2067,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,1,0,0,,7,,18.563958,-72.28993
2068,HAI,1,,6,3,1,2,2,1,1,0,0.636363636,1,0,0,1,0,0,,12,,18.56477,-72.288972
2069,HAI,1,,6,2,1,2,2,0,1,0,0.363636364,0,1,0,0,0,0,,5,,18.565957,-72.306777
2070,HAI,1,,6,2,1,2,2,0,1,0,0.454545455,0,0,0,1,0,0,,16,,18.540208,-72.306593
2071,HAI,1,,6,3,1,2,2,0,0,1,,0,1,0,1,0,0,,8,,18.564702,-72.31729
2072,HAI,1,,5,3,2,2,2,0,1,0,0.636363636,1,1,0,1,0,0,,6,,18.544095,-72.479893
2073,HAI,1,,6,4,1,2,2,0,1,0,0.454545455,1,0,0,1,0,0,,6,,18.5424,-72.475473
2074,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,,18.544683,-72.517422
2075,HAI,1,,5,3,2,2,2,1,1,0,0.727272727,1,0,0,1,1,1,5,5,52,0,0
2076,HAI,1,,6,2,2,2,2,,1,0,,0,0,1,1,1,0,,5,,18.49316,-72.341098
2079,HAI,1,,3,3,1,1,2,,1,0,,1,0,0,1,0,1,4,10,9,18.49932,-72.317885
2080,HAI,1,,5,4,1,2,2,1,0,0,0.272727273,0,1,0,1,1,0,,5,,18.50624,-72.278848
2083,HAI,1,,6,2,1,2,2,1,1,0,,0,0,0,0,1,0,,8,,18.523418,-72.317452
2084,HAI,1,,6,2,1,2,2,,1,1,,0,1,0,1,0,0,4,14,,18.528013,-72.347732
2085,HAI,1,,6,3,1,2,2,1,1,1,,1,0,0,1,0,0,1,11,,18.534303,-72.350797
2086,HAI,1,,6,3,1,2,2,1,1,0,0.454545455,0,1,0,1,0,0,,5,,18.53087,-72.361763
2087,HAI,1,,5,3,1,2,2,1,1,0,0.454545455,0,1,0,0,0,0,3,8,,18.523845,-72.369623
2088,HAI,1,,6,2,1,2,2,,1,0,,0,0,0,1,0,0,,6,,18.554033,-72.336848
2089,HAI,1,,6,2,1,2,2,,1,0,,0,0,0,1,0,0,,14,,18.545088,-72.328565
2090,HAI,1,,3,3,1,1,2,1,1,1,0.909090909,1,0,0,1,0,1,16,33,46,18.544723,-72.334778
2091,HAI,1,,6,2,1,2,2,,0,0,,0,1,0,0,0,0,,13,,18.532815,-72.321862
2092,HAI,1,,6,3,1,2,2,1,0,0,,0,0,0,0,0,0,,9,,18.527923,-72.340573
2093,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,,18.536888,-72.330808
2094,HAI,1,,6,3,1,2,2,,1,0,,0,1,1,0,1,0,3,9,,18.544063,-72.314985
2095,HAI,1,,5,3,1,2,2,,0,0,,0,1,1,0,1,1,8,12,3,18.536085,-72.3372
2096,HAI,1,,6,4,1,2,2,1,1,0,0.454545455,0,1,1,1,0,0,,10,,18.543325,-72.315642
2097,HAI,1,,5,2,1,2,2,,1,0,,0,1,1,1,0,1,5,40,9998,18.532803,-72.352913
2098,HAI,1,,5,2,1,2,2,1,1,0,0.545454545,0,0,0,1,0,1,8,12,4,18.581498,-72.270073
