FACIL,Country,REGION,Zone,FACTYPE,MGA,FTYPE,Factype2,ownership,water_source,soapwater,st_precautions,preparedness,prep2,TBservice,HIVcare,meetings,quality,inpatient,numberbeds,total_full,outpatients
704,HAI,5,,7,1,2,2,1,1,1,0,.454545454545455,0,1,0,1,1,0,,2,
705,HAI,5,,5,3,2,2,2,1,1,1,.636363636363636,1,0,0,1,0,0,,1,
706,HAI,5,,5,1,2,2,1,1,1,0,,0,0,0,0,0,0,,2,
708,HAI,5,,7,3,2,2,2,1,1,0,,0,1,1,0,0,0,,21,
709,HAI,5,,7,3,1,2,2,1,1,0,,0,0,0,1,0,0,,4,
710,HAI,5,,7,3,2,2,2,1,1,1,,1,1,0,1,1,0,,9,
711,HAI,5,,7,3,2,2,2,1,1,0,,1,0,0,1,1,0,,7,
713,HAI,5,,5,1,2,2,1,1,0,0,.181818181818182,0,0,0,1,0,0,,6,
715,HAI,5,,7,3,2,2,2,1,0,0,,0,0,0,1,0,0,,5,
716,HAI,5,,7,2,2,2,2,0,1,0,.363636363636364,0,0,0,1,0,0,,3,
717,HAI,5,,7,3,2,2,2,0,0,1,,0,0,0,1,0,0,,8,
718,HAI,5,,6,3,2,2,2,1,0,0,.454545454545455,0,1,0,1,0,0,,3,
719,HAI,5,,7,1,2,2,1,1,0,1,,0,1,0,1,0,0,,10,
720,HAI,5,,7,3,2,2,2,0,1,0,,0,0,0,1,0,0,,10,
721,HAI,5,,7,3,2,2,2,1,0,0,.0909090909090909,0,0,0,0,1,0,,1,
727,HAI,5,,7,4,2,2,2,1,1,0,.363636363636364,0,0,0,0,0,0,,2,
731,HAI,5,,7,1,2,2,1,1,0,0,.454545454545455,0,1,0,1,0,0,,2,
733,HAI,5,,7,1,2,2,1,0,1,0,.454545454545455,0,0,0,1,0,0,,2,
734,HAI,5,,7,1,2,2,1,0,1,0,.181818181818182,0,0,0,1,0,0,,3,
736,HAI,5,,6,1,2,2,1,,0,0,,0,0,0,1,0,0,,9,
742,HAI,5,,7,1,2,2,1,0,0,0,.454545454545455,0,0,0,1,0,0,,12,
745,HAI,5,,7,1,2,2,1,1,1,1,,0,0,0,1,0,0,,12,
754,HAI,6,,7,3,2,2,2,1,1,0,,0,1,0,1,0,0,,3,
755,HAI,6,,7,3,2,2,2,1,1,0,.454545454545455,0,0,0,1,1,0,,3,
756,HAI,6,,6,3,1,2,2,,,,,,,,,,,,,
757,HAI,6,,6,1,2,2,1,0,0,0,.454545454545455,0,0,0,1,0,0,,28,
758,HAI,6,,7,1,2,2,1,1,0,0,,0,0,0,0,0,0,,5,
759,HAI,6,,7,4,2,2,2,1,1,1,.454545454545455,0,0,0,1,0,0,,9,
762,HAI,6,,5,1,1,2,1,0,1,0,.454545454545455,0,1,0,1,1,0,,32,
763,HAI,6,,6,1,2,2,1,1,1,1,.636363636363636,1,1,0,1,0,0,,10,
764,HAI,6,,7,1,2,2,1,0,1,1,,0,1,0,1,0,0,,7,
765,HAI,6,,7,1,2,2,1,0,1,0,.454545454545455,0,1,0,1,1,0,,7,
766,HAI,6,,7,1,2,2,1,0,1,1,.545454545454545,0,1,0,1,1,0,,6,
767,HAI,6,,7,1,2,2,1,1,1,0,.545454545454545,0,1,0,1,0,0,,9,
773,HAI,6,,7,1,2,2,1,1,1,0,.727272727272727,1,1,1,1,0,0,,26,
777,HAI,6,,6,3,1,2,2,0,0,0,.181818181818182,0,1,0,1,0,0,,11,
778,HAI,6,,7,2,1,2,2,,,,,,,,,,,,,
784,HAI,6,,7,3,2,2,2,0,1,0,.454545454545455,1,1,0,0,0,0,,17,
785,HAI,6,,6,4,1,2,2,1,1,0,,0,1,0,0,0,0,,11,
786,HAI,6,,6,4,2,2,2,1,1,0,.545454545454545,0,1,0,1,0,0,,7,
787,HAI,6,,7,1,2,2,1,1,1,0,.454545454545455,0,0,0,1,0,0,,22,
788,HAI,6,,6,1,1,2,1,0,0,0,,0,1,0,1,0,0,,2,
796,HAI,6,,5,4,2,2,2,0,1,0,.636363636363636,1,1,0,1,0,0,,5,
798,HAI,6,,6,3,2,2,2,1,1,0,,0,0,0,1,1,0,,9,
803,HAI,6,,7,1,2,2,1,0,0,0,,0,0,0,1,0,0,,10,
813,HAI,7,,5,3,1,2,2,1,1,0,.818181818181818,1,0,0,0,0,0,,8,
814,HAI,7,,6,4,2,2,2,1,1,1,,0,1,1,1,1,0,,7,
815,HAI,7,,7,3,1,2,2,1,1,0,,1,1,0,0,0,0,,10,
820,HAI,7,,6,1,1,2,1,1,1,0,.363636363636364,0,1,0,0,0,0,,17,
821,HAI,7,,7,1,2,2,1,0,0,0,.0909090909090909,0,1,0,1,0,0,,4,
823,HAI,7,,7,4,2,2,2,0,0,0,,0,1,0,1,0,0,,7,
824,HAI,7,,6,4,2,2,2,1,0,0,.545454545454545,0,1,0,1,0,0,,3,
826,HAI,7,,6,2,1,2,2,1,1,0,.727272727272727,1,1,1,1,0,0,,14,
830,HAI,7,,7,3,2,2,2,1,1,0,,0,1,0,1,0,0,,4,
834,HAI,7,,7,1,2,2,1,0,0,0,.363636363636364,0,0,0,1,0,0,,3,
839,HAI,7,,5,3,2,2,2,0,1,0,,0,0,0,0,0,0,,2,
841,HAI,7,,7,4,1,2,2,1,1,0,.545454545454545,0,1,0,1,0,0,,11,
842,HAI,7,,7,1,2,2,1,1,1,0,,1,1,0,0,0,0,,7,
843,HAI,7,,7,4,1,2,2,1,1,0,.454545454545455,0,1,0,1,0,0,,6,
845,HAI,7,,7,1,1,2,1,0,1,0,.545454545454545,1,1,0,0,0,0,,4,
846,HAI,7,,7,1,2,2,1,0,0,0,,0,1,0,1,0,0,,5,
850,HAI,7,,7,3,2,2,2,1,1,0,,0,0,0,0,0,0,,1,
852,HAI,7,,5,3,1,2,2,1,1,0,.636363636363636,0,1,0,1,0,0,,12,
853,HAI,7,,7,1,2,2,1,0,1,0,.545454545454545,1,0,0,0,0,0,,2,
854,HAI,7,,7,1,2,2,1,0,0,0,,0,0,0,0,0,0,,1,
855,HAI,7,,7,1,2,2,1,1,1,0,.545454545454545,1,1,0,1,0,0,,2,
857,HAI,7,,7,1,2,2,1,1,1,1,.636363636363636,0,0,0,0,1,0,,4,
865,HAI,7,,7,3,2,2,2,1,1,1,.545454545454545,0,1,0,0,0,0,,12,
869,HAI,7,,6,1,2,2,1,0,0,0,.181818181818182,0,0,0,0,0,0,,2,
870,HAI,7,,7,3,1,2,2,0,1,0,.272727272727273,0,0,0,1,0,0,,17,
872,HAI,7,,7,3,2,2,2,1,1,0,,0,0,0,1,0,0,,7,
873,HAI,7,,6,3,2,2,2,1,1,0,,0,1,0,0,0,0,,9,
876,HAI,7,,7,4,2,2,2,1,1,1,.818181818181818,1,1,0,1,0,0,,2,
878,HAI,7,,7,2,2,2,2,0,1,0,,0,1,0,1,0,0,,9,
881,HAI,7,,7,4,2,2,2,0,0,0,,0,1,0,1,0,0,,4,
883,HAI,7,,7,1,2,2,1,0,1,0,,1,1,0,1,0,0,,19,
887,HAI,7,,7,2,1,2,2,1,0,0,.363636363636364,0,1,0,1,0,0,,6,
891,HAI,8,,7,1,2,2,1,1,1,0,,0,0,0,0,0,0,,1,
892,HAI,8,,5,4,2,2,2,1,1,0,.272727272727273,0,1,0,1,0,0,,5,
893,HAI,8,,6,4,2,2,2,0,1,0,.363636363636364,0,1,0,1,1,0,,10,
894,HAI,8,,7,4,2,2,2,0,1,1,.363636363636364,0,1,1,1,1,0,,4,
898,HAI,8,,6,2,1,2,2,,1,1,,1,0,1,1,1,0,,94,
899,HAI,8,,7,4,2,2,2,,0,0,,0,0,0,0,0,0,,2,
901,HAI,8,,7,1,1,2,1,1,1,0,,0,0,0,0,1,0,,6,
903,HAI,8,,6,1,2,2,1,1,1,1,.636363636363636,0,1,1,1,0,0,,31,
904,HAI,8,,7,1,2,2,1,1,1,0,.636363636363636,1,1,0,1,0,0,,4,
907,HAI,8,,7,3,2,2,2,1,1,1,.727272727272727,1,1,0,1,0,0,,3,
910,HAI,8,,7,1,2,2,1,0,0,0,.363636363636364,0,1,0,0,0,0,,3,
912,HAI,8,,7,1,2,2,1,1,1,0,.545454545454545,1,1,0,0,0,0,,1,
913,HAI,8,,7,3,1,2,2,1,1,0,,1,1,0,0,0,0,,10,
915,HAI,8,,7,4,2,2,2,1,1,0,.636363636363636,1,1,0,0,0,0,,8,
916,HAI,8,,7,1,2,2,1,0,1,0,.454545454545455,1,1,0,0,1,0,,9,
917,HAI,8,,7,1,2,2,1,0,1,1,.636363636363636,1,0,0,1,0,0,,4,
918,HAI,8,,7,1,2,2,1,1,0,0,.454545454545455,0,1,0,1,0,0,,4,
920,HAI,8,,6,1,2,2,1,0,1,0,.454545454545455,1,1,0,1,0,0,,4,
921,HAI,8,,6,1,2,2,1,0,1,1,.454545454545455,0,1,0,0,0,0,,3,
923,HAI,8,,7,4,2,2,2,1,1,1,.727272727272727,1,1,0,1,0,0,,7,
925,HAI,8,,7,4,2,2,2,0,0,0,,0,1,0,1,0,0,,7,
930,HAI,8,,7,4,1,2,2,0,1,1,,1,1,0,0,1,0,,8,
932,HAI,8,,7,1,2,2,1,0,1,0,,0,0,0,1,0,0,,10,
934,HAI,8,,7,4,2,2,2,0,1,0,,0,1,0,1,0,0,,2,
936,HAI,8,,7,1,2,2,1,0,1,0,.636363636363636,1,1,1,0,0,0,,1,
940,HAI,8,,7,1,2,2,1,0,1,0,.454545454545455,1,1,0,1,0,0,,1,
941,HAI,8,,7,1,2,2,1,1,1,0,.454545454545455,0,1,0,0,0,0,,7,
942,HAI,8,,7,1,2,2,1,0,1,0,.363636363636364,0,1,0,0,0,0,,3,
943,HAI,9,,7,3,2,2,2,0,1,1,.454545454545455,1,1,0,0,0,0,,1,
946,HAI,9,,7,1,2,2,1,0,1,0,.272727272727273,0,1,0,0,0,0,,1,
947,HAI,9,,6,1,2,2,1,1,1,0,.545454545454545,1,1,0,1,1,0,,17,
948,HAI,9,,7,1,1,2,1,0,1,0,,1,1,0,1,1,0,,6,
950,HAI,9,,6,4,1,2,2,1,1,0,,0,0,0,1,0,0,,6,
951,HAI,9,,6,2,2,2,2,1,1,0,,0,0,1,1,0,0,,4,
953,HAI,9,,7,3,1,2,2,1,1,0,.272727272727273,0,1,0,1,0,0,,11,
954,HAI,9,,7,3,1,2,2,1,1,0,,0,0,0,0,0,0,,1,
957,HAI,9,,7,1,2,2,1,1,1,0,.727272727272727,1,1,0,1,0,0,,11,
958,HAI,9,,7,1,2,2,1,0,1,0,,0,1,0,0,0,0,,9,
959,HAI,9,,7,1,2,2,1,0,0,0,.272727272727273,0,1,0,0,0,0,,11,
960,HAI,9,,7,1,1,2,1,1,1,0,.363636363636364,0,1,0,1,0,0,,6,
961,HAI,9,,7,1,2,2,1,1,1,0,.454545454545455,0,1,0,0,0,0,,6,
962,HAI,9,,7,1,2,2,1,1,0,0,,0,1,0,0,0,0,,6,
973,HAI,9,,7,1,2,2,1,1,0,0,.0909090909090909,0,0,0,1,0,0,,9,
975,HAI,9,,7,1,2,2,1,0,1,0,.272727272727273,0,0,0,1,0,0,,10,
976,HAI,9,,7,1,2,2,1,0,0,0,,0,0,0,1,1,0,,4,
979,HAI,9,,7,2,2,2,2,0,1,0,.454545454545455,1,0,0,1,0,0,,3,
993,HAI,9,,7,1,2,2,1,0,0,1,.545454545454545,0,0,0,1,0,0,,6,
994,HAI,9,,7,1,2,2,1,0,0,0,.181818181818182,0,0,0,1,0,0,,9,
996,HAI,9,,7,1,2,2,1,1,1,0,.454545454545455,0,0,0,0,0,0,,6,
998,HAI,9,,7,1,2,2,1,1,0,0,.454545454545455,0,1,0,0,0,0,,4,
1000,HAI,9,,7,1,2,2,1,1,1,0,.545454545454545,0,0,0,0,0,0,,4,
1003,HAI,9,,7,1,2,2,1,0,1,1,.454545454545455,0,1,0,1,1,0,,4,
1005,HAI,9,,7,1,2,2,1,1,1,0,,1,1,0,1,0,0,,8,
1007,HAI,9,,6,1,2,2,1,0,0,0,,0,1,0,0,0,0,,2,
1009,HAI,9,,7,4,2,2,2,,,,,,,,,,,,,
1010,HAI,9,,7,1,2,2,1,0,1,0,.454545454545455,1,1,0,1,0,0,,21,
1011,HAI,9,,7,1,2,2,1,1,1,0,,1,1,0,1,1,0,,18,
1013,HAI,9,,7,1,2,2,1,0,1,0,,1,1,0,1,0,0,,4,
1014,HAI,9,,7,1,2,2,1,0,1,0,.363636363636364,0,1,0,1,0,0,,6,
1015,HAI,9,,7,1,2,2,1,1,1,0,.545454545454545,1,1,1,1,0,0,,8,
1016,HAI,9,,7,1,2,2,1,0,1,0,.454545454545455,1,1,0,1,0,0,,4,
1018,HAI,9,,7,1,2,2,1,,,,,,,,,,,,,
1021,HAI,9,,7,4,2,2,2,0,1,0,.363636363636364,0,0,0,1,0,0,,4,
1022,HAI,9,,7,1,2,2,1,1,1,1,,0,0,0,1,1,0,,3,
1023,HAI,9,,7,1,2,2,1,1,1,0,.363636363636364,0,1,1,1,0,0,,17,
1026,HAI,9,,7,1,2,2,1,1,1,0,.363636363636364,0,1,0,1,0,0,,4,
1027,HAI,9,,7,1,2,2,1,0,0,0,.272727272727273,0,1,0,1,0,0,,9,
1028,HAI,9,,7,4,2,2,2,0,0,0,.363636363636364,0,1,0,1,1,0,,13,
1029,HAI,9,,7,1,2,2,1,0,1,0,.363636363636364,0,1,0,1,0,0,,4,
1032,HAI,9,,7,4,2,2,2,1,1,1,,0,0,0,0,0,0,,10,
1035,HAI,9,,7,1,2,2,1,0,1,0,,0,0,0,1,0,0,,6,
1036,HAI,10,,7,4,2,2,2,1,1,1,.636363636363636,1,1,0,1,0,0,,6,
1038,HAI,10,,7,4,2,2,2,0,1,0,.363636363636364,0,1,0,1,0,0,,3,
1041,HAI,10,,7,1,2,2,1,,,,,,,,,,,,,
1043,HAI,10,,7,3,2,2,2,1,1,0,,1,1,0,1,0,0,,9,
1045,HAI,10,,7,4,2,2,2,1,1,1,.363636363636364,0,1,0,1,1,0,,7,
1047,HAI,10,,7,3,1,2,2,1,1,0,.545454545454545,0,1,0,1,0,0,,7,
1049,HAI,10,,7,4,2,2,2,1,1,1,,1,1,0,1,0,0,,1,
1054,HAI,10,,7,1,1,2,1,1,1,1,.545454545454545,1,1,0,1,0,0,,3,
1055,HAI,10,,5,4,2,2,2,0,1,1,.636363636363636,1,1,0,1,0,0,,5,
1058,HAI,10,,7,4,2,2,2,1,1,0,.454545454545455,0,1,0,0,0,0,,1,
1059,HAI,10,,7,4,2,2,2,1,1,1,.727272727272727,1,1,0,1,0,0,,5,
1061,HAI,10,,7,4,2,2,2,1,1,1,.454545454545455,0,1,0,0,0,0,,1,
1064,HAI,10,,7,1,2,2,1,1,1,0,.727272727272727,1,1,0,0,0,0,,9,
1066,HAI,10,,7,4,2,2,2,1,1,0,.636363636363636,1,1,0,1,0,0,,4,
2000,HAI,1,,7,2,2,2,2,1,1,1,,1,1,0,1,1,0,,2,
2001,HAI,1,,6,2,2,2,2,1,1,0,,0,0,1,1,1,0,,8,
2002,HAI,1,,6,4,1,2,2,1,1,0,.363636363636364,0,1,0,1,0,0,,3,
2003,HAI,1,,6,3,2,2,2,,,,,,,,,,,,,
2004,HAI,1,,6,2,1,2,2,1,0,0,,0,0,0,1,0,0,,4,
2005,HAI,1,,7,2,2,2,2,0,1,1,,0,1,0,1,0,0,,10,
2009,HAI,1,,5,3,1,2,2,,,,,,,,,,,,,
2011,HAI,1,,6,2,2,2,2,0,1,0,,0,0,0,0,0,0,,1,
2012,HAI,1,,6,3,1,2,2,0,1,0,.545454545454545,1,0,0,0,0,0,,5,
2013,HAI,1,,6,3,2,2,2,,1,0,,1,0,0,1,0,0,,4,
2019,HAI,1,,6,1,2,2,1,1,0,1,.272727272727273,0,1,0,1,0,0,,4,
2020,HAI,1,,6,2,2,2,2,1,1,1,.818181818181818,1,0,0,1,0,0,,8,
2023,HAI,1,,6,3,1,2,2,0,0,0,.272727272727273,0,1,0,1,0,0,,3,
2024,HAI,1,,6,3,1,2,2,0,1,0,,1,0,0,0,0,0,,4,
2025,HAI,1,,6,3,2,2,2,1,1,0,,1,0,0,1,0,0,,3,
2026,HAI,1,,6,3,2,2,2,1,1,0,.545454545454545,1,0,0,0,0,0,,3,
2029,HAI,1,,6,4,2,2,2,1,1,0,,1,0,0,1,0,0,,5,
2030,HAI,1,,6,1,2,2,1,1,1,1,,1,0,0,1,1,0,,5,
2032,HAI,1,,4,3,2,1,2,,,,,,,,,,,,,
2033,HAI,1,,6,4,2,2,2,1,1,0,,0,1,0,1,0,0,,7,
2034,HAI,1,,6,3,2,2,2,0,1,0,.454545454545455,1,1,0,1,0,0,,3,
2036,HAI,1,,6,3,2,2,2,,,,,,,,,,,,,
2041,HAI,1,,6,3,1,2,2,1,0,1,.363636363636364,0,0,0,1,0,0,,16,
2042,HAI,1,,6,4,1,2,2,1,1,0,,1,0,0,1,0,0,,4,
2045,HAI,1,,6,3,1,2,2,,1,0,,1,0,0,1,0,0,,9,
2048,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,0,0,0,,5,
2049,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,1,0,0,,6,
2050,HAI,1,,5,2,1,2,2,,1,0,,1,0,0,1,0,0,,11,
2051,HAI,1,,6,2,1,2,2,,1,0,,1,0,1,1,0,0,,9,
2052,HAI,1,,6,4,2,2,2,1,1,0,,0,1,0,0,0,0,,5,
2053,HAI,1,,6,3,2,2,2,1,0,0,.636363636363636,0,0,0,1,0,0,,10,
2054,HAI,1,,6,3,2,2,2,,1,0,,1,0,0,1,0,0,,5,
2056,HAI,1,,6,2,2,2,2,,,,,,,,,,,,,
2064,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,
2066,HAI,1,,7,3,1,2,2,,1,0,,0,1,0,1,0,0,,6,
2067,HAI,1,,5,3,1,2,2,1,0,0,,0,0,0,1,0,0,,7,
2068,HAI,1,,6,3,1,2,2,1,1,0,.636363636363636,1,0,0,1,0,0,,12,
2069,HAI,1,,6,2,1,2,2,0,1,0,.363636363636364,0,1,0,0,0,0,,5,
2070,HAI,1,,6,2,1,2,2,0,1,0,.454545454545455,0,0,0,1,0,0,,16,
2071,HAI,1,,6,3,1,2,2,0,0,1,,0,1,0,1,0,0,,8,
2072,HAI,1,,5,3,2,2,2,0,1,0,.636363636363636,1,1,0,1,0,0,,6,
2073,HAI,1,,6,4,1,2,2,0,1,0,.454545454545455,1,0,0,1,0,0,,6,
2074,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,
2076,HAI,1,,6,2,2,2,2,,1,0,,0,0,1,1,1,0,,5,
2080,HAI,1,,5,4,1,2,2,1,0,0,.272727272727273,0,1,0,1,1,0,,5,
2083,HAI,1,,6,2,1,2,2,1,1,0,,0,0,0,0,1,0,,8,
2086,HAI,1,,6,3,1,2,2,1,1,0,.454545454545455,0,1,0,1,0,0,,5,
2088,HAI,1,,6,2,1,2,2,,1,0,,0,0,0,1,0,0,,6,
2089,HAI,1,,6,2,1,2,2,,1,0,,0,0,0,1,0,0,,14,
2091,HAI,1,,6,2,1,2,2,,0,0,,0,1,0,0,0,0,,13,
2092,HAI,1,,6,3,1,2,2,1,0,0,,0,0,0,0,0,0,,9,
2093,HAI,1,,6,3,1,2,2,,,,,,,,,,,,,
2096,HAI,1,,6,4,1,2,2,1,1,0,.454545454545455,0,1,1,1,0,0,,10,
2099,HAI,1,,6,2,1,2,2,1,1,0,,1,0,0,1,0,0,,5,
2100,HAI,1,,6,2,1,2,2,0,1,0,,0,0,0,1,0,0,,4,
2101,HAI,1,,5,2,1,2,2,1,1,0,.454545454545455,0,1,0,1,0,0,,11,
2102,HAI,1,,6,4,1,2,2,0,1,0,,0,0,0,1,0,0,,5,
2105,HAI,1,,6,4,1,2,2,1,1,0,.636363636363636,1,0,0,1,0,0,,6,
2106,HAI,1,,5,3,1,2,2,1,1,0,,0,0,0,0,0,0,,7,
2108,HAI,1,,6,3,1,2,2,1,1,0,,1,0,1,1,0,0,,2,
2116,HAI,5,,6,3,2,2,2,0,0,1,.454545454545455,0,0,0,1,1,0,,2,
2118,HAI,5,,6,2,1,2,2,0,1,1,,0,1,1,1,1,0,,11,
2128,HAI,3,,5,2,2,2,2,1,0,0,,0,1,0,1,0,0,,2,
2130,HAI,3,,6,3,1,2,2,1,1,0,.545454545454545,1,1,0,1,0,0,,8,
2132,HAI,3,,6,3,1,2,2,0,0,0,.181818181818182,0,0,0,0,0,0,,4,
2134,HAI,3,,6,2,2,2,2,1,1,0,.363636363636364,0,0,0,1,1,0,,5,
2137,HAI,3,,5,4,1,2,2,1,1,0,.181818181818182,0,1,0,1,0,0,,4,
2142,HAI,3,,6,3,2,2,2,1,1,0,.454545454545455,0,1,0,1,0,0,,2,
2144,HAI,3,,6,3,2,2,2,1,0,0,,0,1,0,1,0,0,,14,
2146,HAI,3,,6,3,1,2,2,1,0,0,,0,0,0,0,0,0,,5,
2153,HAI,3,,6,2,2,2,2,0,1,1,.727272727272727,1,0,0,1,1,0,,6,
2154,HAI,3,,6,3,2,2,2,1,1,0,,1,1,0,1,1,0,,9,
2157,HAI,3,,6,4,1,2,2,1,1,0,.363636363636364,0,1,0,1,0,0,,3,
2158,HAI,3,,6,4,2,2,2,0,1,0,,1,1,0,1,0,0,,4,
2159,HAI,9,,6,3,1,2,2,,,,,,,,,,,,,
2161,HAI,9,,7,1,2,2,1,0,1,0,,0,1,0,1,0,0,,17,
2162,HAI,9,,7,2,1,2,2,1,1,0,,1,0,0,0,0,0,,3,
2165,HAI,10,,7,4,2,2,2,0,1,0,.363636363636364,1,1,0,1,0,0,,2,
2166,HAI,8,,7,4,2,2,2,0,1,0,.454545454545455,1,1,0,0,0,0,,8,
2167,HAI,8,,6,2,2,2,2,0,1,1,,1,1,0,1,1,0,,3,
2168,HAI,10,,6,3,1,2,2,0,0,0,,0,1,0,1,0,0,,6,
2169,HAI,10,,6,3,2,2,2,1,1,0,,1,1,0,1,0,0,,4,
2170,HAI,10,,6,3,2,2,2,0,1,0,.454545454545455,0,1,0,0,0,0,,4,
2171,HAI,8,,6,2,2,2,2,1,1,0,.727272727272727,1,0,0,0,0,0,,4,
2173,HAI,7,,6,2,2,2,2,0,1,0,,1,1,1,1,1,0,,20,
2174,HAI,7,,6,3,2,2,2,1,1,0,,1,1,0,1,1,0,,13,
2176,HAI,7,,6,3,1,2,2,0,1,0,,0,1,0,1,0,0,,2,
2177,HAI,7,,6,3,1,2,2,,,,,,,,,,,,,
2178,HAI,7,,6,3,1,2,2,1,1,0,,0,1,0,1,0,0,,3,
2179,HAI,7,,7,4,2,2,2,0,1,1,.363636363636364,0,1,0,1,0,0,,3,
2181,HAI,2,,6,2,2,2,2,0,1,0,,1,0,0,0,0,0,,7,
2184,HAI,2,,7,2,2,2,2,1,1,0,.636363636363636,1,0,0,1,0,0,,3,
3002,HAI,7,,7,4,1,2,2,1,1,0,.727272727272727,1,0,0,1,0,0,,6,
3021,HAI,1,,6,3,2,2,2,1,0,0,.272727272727273,0,0,0,1,0,0,,5,
3022,HAI,3,,6,2,2,2,2,1,1,0,,0,0,0,0,0,0,,2,
3023,HAI,3,,6,2,2,2,2,1,1,0,.545454545454545,1,0,0,1,0,0,,6,
3024,HAI,8,,6,4,2,2,2,0,0,0,,0,0,0,0,0,0,,2,
3026,HAI,7,,7,2,2,2,2,1,1,0,.272727272727273,0,0,0,1,0,0,,6,
3064,HAI,1,,4,2,2,1,2,1,0,1,,0,1,0,0,1,0,,2,
3081,HAI,1,,6,2,2,2,2,1,0,0,,0,1,1,1,1,0,,13,
3082,HAI,1,,6,3,2,2,2,1,0,0,.363636363636364,0,1,0,1,1,0,,19,
3083,HAI,7,,6,4,1,2,2,1,1,0,,1,1,0,0,1,0,,8,
3084,HAI,10,,7,2,2,2,2,1,1,0,,0,1,0,1,1,0,,8,
3085,HAI,10,,6,4,2,2,2,0,1,0,.454545454545455,1,1,0,1,1,0,,5,
3102,HAI,2,,6,3,2,2,2,1,1,0,.454545454545455,0,0,0,0,0,0,,2,
3103,HAI,2,,7,3,2,2,2,0,1,1,,0,0,0,1,0,0,,2,
3104,HAI,2,,7,2,2,2,2,0,1,1,.363636363636364,0,0,0,1,1,0,,1,
3121,HAI,7,,6,4,2,2,2,1,1,1,.636363636363636,0,0,0,1,1,0,,7,
3181,HAI,1,,6,4,2,2,2,,1,0,,0,0,0,1,0,0,,2,
3182,HAI,3,,6,3,1,2,2,0,1,0,,1,1,1,1,0,0,,5,
3183,HAI,7,,7,3,1,2,2,0,1,0,,1,1,1,1,0,0,,4,
3184,HAI,7,,7,1,2,2,1,1,1,0,.454545454545455,1,1,0,1,0,0,,2,
3201,HAI,5,,7,2,2,2,2,1,1,0,,1,0,0,1,1,0,,4,
3202,HAI,1,,6,4,1,2,2,1,1,0,,1,0,0,1,1,0,,3,
3221,HAI,9,,6,4,2,2,2,1,1,0,,1,1,0,0,0,0,,3,
3222,HAI,7,,6,2,2,2,2,0,1,0,.636363636363636,1,1,0,1,0,0,,8,
3223,HAI,1,,6,4,1,2,2,1,1,0,.545454545454545,0,1,1,1,0,0,,5,
3243,HAI,2,,6,2,2,2,2,1,1,1,.636363636363636,0,0,0,1,0,0,,6,
3244,HAI,1,,6,2,2,2,2,1,0,0,.181818181818182,0,0,0,1,0,0,,6,
3245,HAI,2,,7,2,2,2,2,1,1,1,,0,0,0,1,0,0,,2,
3261,HAI,1,,6,3,2,2,2,1,1,0,,1,1,0,1,0,0,,6,
3262,HAI,6,,6,3,2,2,2,1,1,0,,0,1,0,1,0,0,,5,
60004,SEN,1,2,1,3,1,1,2,1,1,0,.636363636363636,1,1,0,0,0,0,,2,
60007,SEN,1,2,1,1,1,1,1,,,,,,,,,,,,,
60012,SEN,1,2,1,3,1,1,2,,,,,,,,,,,,,
60013,SEN,1,2,1,3,1,1,2,,,,,,,,,,,,,
60024,SEN,6,4,1,2,1,1,2,,,,,,,,,,,,,
60032,SEN,13,2,1,1,1,1,1,,,,,,,,,,,,,
60033,SEN,13,2,1,3,1,1,2,,,,,,,,,,,,,
60034,SEN,13,2,1,3,1,1,2,,,,,,,,,,,,,
60042,SEN,1,2,2,3,1,2,2,,,,,,,,,,,,,
60056,SEN,3,3,2,1,1,2,1,,,,,,,,,,,,,
60101,SEN,1,2,3,1,1,2,1,1,1,0,.636363636363636,0,1,0,1,1,0,,11,
60104,SEN,1,2,3,2,1,2,2,,,,,,,,,,,,,
60105,SEN,1,2,3,2,1,2,2,,,,,,,,,,,,,
60106,SEN,1,2,3,3,1,2,2,0,1,0,.363636363636364,0,1,0,0,0,0,,2,
60108,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60109,SEN,1,2,3,3,1,2,2,1,1,0,.545454545454545,0,1,0,0,0,0,,0,
60110,SEN,1,2,3,1,1,2,1,,,,,,,,,,,,,
60112,SEN,1,2,3,2,1,2,2,,,,,,,,,,,,,
60113,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60114,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60116,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60117,SEN,1,2,3,1,1,2,1,1,1,1,.636363636363636,0,1,0,1,1,0,,14,
60121,SEN,1,2,3,1,1,2,1,1,1,0,.454545454545455,0,1,0,1,1,0,,11,
60122,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60125,SEN,1,2,3,1,1,2,1,,,,,,,,,,,,,
60128,SEN,1,2,3,2,1,2,2,,,,,,,,,,,,,
60130,SEN,1,2,3,1,1,2,1,,,,,,,,,,,,,
60131,SEN,1,2,3,3,1,2,2,,,,,,,,,,,,,
60132,SEN,1,2,3,1,1,2,1,,,,,,,,,,,,,
