facil,country,region,zone,region_code,region_name,latnum,longnum,factype,mga,ftype,factype2,ownership,water_source,soapwater,st_precautions,tbservice,hivcare,meetings,quality,inpatient,numberbeds,total_full,outpatients,cumulative_cases,cumulative_deaths
11383,BAN,7,,7,Sylhet,25.021667,91.790802,5,1,2,2,1,t,t,f,f,,,f,f,0,1,,377073,5500
11382,BAN,7,,7,Sylhet,24.788865,91.68138,6,1,2,2,1,f,f,f,f,,,f,f,,9,,377073,5500
11381,BAN,7,,7,Sylhet,24.770445,92.113475,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11380,BAN,7,,7,Sylhet,24.852662,92.133203,6,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11379,BAN,7,,7,Sylhet,24.885655,92.096538,5,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11378,BAN,7,,7,Sylhet,24.795335,92.105925,4,1,2,2,1,,,,,,,,,,,,377073,5500
11377,BAN,7,,7,Sylhet,24.88198,92.213782,4,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11376,BAN,7,,7,Sylhet,24.774975,92.15361,3,1,2,2,1,f,f,t,f,,,f,f,,2,,377073,5500
11375,BAN,7,,7,Sylhet,24.828705,92.162343,2,1,1,1,1,t,t,t,t,,,t,t,50,59,674,377073,5500
11374,BAN,7,,7,Sylhet,24.745422,91.74474,8,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11373,BAN,7,,7,Sylhet,24.659223,91.751698,8,1,2,2,1,f,t,f,t,,,f,f,,2,,377073,5500
11372,BAN,7,,7,Sylhet,24.708917,91.695757,6,1,2,2,1,f,f,f,f,,,f,f,,2,,377073,5500
11371,BAN,7,,7,Sylhet,24.670447,91.74409,6,1,2,2,1,f,f,f,f,,,f,f,,3,,377073,5500
11370,BAN,7,,7,Sylhet,24.674667,91.777447,4,1,2,2,1,f,f,f,t,,,f,f,,1,,377073,5500
11369,BAN,7,,7,Sylhet,24.654778,91.836248,2,1,2,1,1,t,t,f,t,,,f,t,31,23,147,377073,5500
11368,BAN,7,,7,Sylhet,24.923257,91.408693,8,1,2,2,1,f,t,f,t,,,f,f,,3,,377073,5500
11367,BAN,7,,7,Sylhet,25.148122,91.22259,5,1,2,2,1,t,t,f,t,,,f,f,,2,,377073,5500
11366,BAN,7,,7,Sylhet,25.05653,91.389407,10,4,1,2,2,,,,,,,,,,,,377073,5500
11365,BAN,7,,7,Sylhet,25.069727,91.408532,10,4,1,2,2,t,t,f,t,,,t,t,20,29,157,377073,5500
11364,BAN,7,,7,Sylhet,25.064605,91.410535,10,4,1,2,2,,,,,,,,,,,,377073,5500
11363,BAN,7,,7,Sylhet,25.07149,91.407453,9,3,1,2,2,,,,,,,,,,,,377073,5500
11362,BAN,7,,7,Sylhet,25.137357,91.395782,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11361,BAN,7,,7,Sylhet,25.043397,91.301817,8,1,2,2,1,t,f,f,t,,,f,f,,2,,377073,5500
11360,BAN,7,,7,Sylhet,25.000047,91.382207,5,1,2,2,1,f,f,f,f,,,t,f,0,1,,377073,5500
11359,BAN,7,,7,Sylhet,25.07148,91.402103,3,1,1,2,1,t,f,f,f,,,t,t,0,6,55,377073,5500
11358,BAN,7,,7,Sylhet,24.887187,91.476272,3,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11357,BAN,7,,7,Sylhet,25.065625,91.41059,1,1,1,1,1,t,t,f,t,,,t,t,226,122,2109,377073,5500
11356,BAN,7,,7,Sylhet,0,0,2,1,2,1,1,f,t,f,t,,,t,t,25,16,282,377073,5500
11355,BAN,7,,7,Sylhet,25.034937,91.223732,8,1,2,2,1,,f,f,f,,,t,f,,4,,377073,5500
11354,BAN,7,,7,Sylhet,24.723632,91.598737,8,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11353,BAN,7,,7,Sylhet,24.742478,91.595768,6,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11352,BAN,7,,7,Sylhet,24.740097,91.657538,6,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11351,BAN,7,,7,Sylhet,24.705647,91.535183,5,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11350,BAN,7,,7,Sylhet,25.012323,91.509738,5,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11349,BAN,7,,7,Sylhet,25.043028,91.568207,2,1,2,1,1,t,f,f,t,,,t,t,31,20,290,377073,5500
11348,BAN,7,,7,Sylhet,25.167237,91.014842,8,1,2,2,1,,,,,,,,,,,,377073,5500
11347,BAN,7,,7,Sylhet,24.967808,91.13056,6,1,2,2,1,f,t,f,f,,,f,f,,4,,377073,5500
11346,BAN,7,,7,Sylhet,25.043923,91.020888,5,1,2,2,1,,,,,,,,,,,,377073,5500
11345,BAN,7,,7,Sylhet,24.782882,91.361295,8,1,2,2,1,,f,f,f,,,f,f,,3,,377073,5500
11344,BAN,7,,7,Sylhet,24.762267,91.259298,8,1,2,2,1,,f,f,t,,,f,f,,2,,377073,5500
11343,BAN,7,,7,Sylhet,24.810885,91.440012,5,1,2,2,1,f,f,f,f,,,f,f,,1,,377073,5500
11342,BAN,7,,7,Sylhet,24.79248,91.352498,2,1,1,1,1,f,t,t,t,,,t,t,44,21,858,377073,5500
11341,BAN,7,,7,Sylhet,24.928692,91.444668,6,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11340,BAN,7,,7,Sylhet,24.871792,91.345833,5,1,2,2,1,f,f,f,f,,,f,f,0,1,,377073,5500
11339,BAN,7,,7,Sylhet,24.889155,91.636835,8,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11338,BAN,7,,7,Sylhet,24.899465,91.604702,6,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11337,BAN,7,,7,Sylhet,24.94984,91.559348,5,1,2,2,1,t,f,f,f,,,f,t,1,1,6,377073,5500
11336,BAN,7,,7,Sylhet,25.101898,91.304255,2,1,2,1,1,t,t,f,t,,,t,t,26,23,747,377073,5500
11335,BAN,7,,7,Sylhet,24.24452,91.71541,8,1,2,2,1,t,t,f,t,,,f,f,,2,,377073,5500
11334,BAN,7,,7,Sylhet,24.29005,91.705122,5,1,2,2,1,t,f,f,t,,,f,f,2,5,,377073,5500
11333,BAN,7,,7,Sylhet,24.300505,91.736193,2,1,1,1,1,t,t,f,t,,,f,t,25,40,5984,377073,5500
11332,BAN,7,,7,Sylhet,24.610448,91.916292,8,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11331,BAN,7,,7,Sylhet,24.556603,91.850445,6,1,2,2,1,t,t,f,t,,,f,f,,4,,377073,5500
11330,BAN,7,,7,Sylhet,24.586358,91.896275,4,1,2,2,1,t,f,f,t,,,f,f,,2,,377073,5500
11329,BAN,7,,7,Sylhet,24.478765,91.765657,10,4,1,2,2,t,t,f,t,,,t,t,20,65,166,377073,5500
11328,BAN,7,,7,Sylhet,24.490023,91.760283,10,4,1,2,2,,,,,,,,,,,,377073,5500
11327,BAN,7,,7,Sylhet,24.485143,91.638728,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11326,BAN,7,,7,Sylhet,24.487025,91.715175,8,1,2,2,1,f,t,f,t,,,f,f,,3,,377073,5500
11325,BAN,7,,7,Sylhet,24.513773,91.725495,4,1,2,2,1,t,t,f,t,,,f,f,0,3,,377073,5500
11324,BAN,7,,7,Sylhet,24.48753,91.69341,4,1,2,2,1,t,t,f,t,,,f,f,,1,,377073,5500
11323,BAN,7,,7,Sylhet,24.48958,91.771965,3,1,1,2,1,t,t,f,f,,,t,t,0,9,186,377073,5500
11322,BAN,7,,7,Sylhet,24.481212,91.76572,1,1,1,1,1,t,t,t,t,,,t,t,199,131,3136,377073,5500
11321,BAN,7,,7,Sylhet,24.426602,92.011373,8,1,2,2,1,,t,f,t,,,f,f,,3,,377073,5500
11320,BAN,7,,7,Sylhet,24.442132,92.033927,6,1,2,2,1,t,t,f,t,,,f,f,,1,,377073,5500
11319,BAN,7,,7,Sylhet,24.480873,92.00721,4,1,2,2,1,t,f,f,t,,,f,f,,0,,377073,5500
11318,BAN,7,,7,Sylhet,24.590908,92.02808,4,1,2,2,1,,f,f,t,,,f,f,,1,,377073,5500
11317,BAN,7,,7,Sylhet,24.527835,92.038273,2,1,2,1,1,f,t,f,t,,,t,t,44,40,635,377073,5500
11316,BAN,7,,7,Sylhet,24.430772,91.85606,8,1,2,2,1,t,f,f,t,,,f,f,,3,,377073,5500
11315,BAN,7,,7,Sylhet,24.226232,91.855005,5,1,2,2,1,t,f,f,t,,,f,f,2,9,,377073,5500
11314,BAN,7,,7,Sylhet,24.582843,92.070365,8,1,2,2,1,t,t,f,t,,,f,f,,2,,377073,5500
11313,BAN,7,,7,Sylhet,24.573707,92.151538,4,1,2,2,1,t,f,f,t,,,f,f,,2,,377073,5500
11312,BAN,7,,7,Sylhet,24.701358,92.128,6,1,2,2,1,t,t,f,t,,,f,f,,1,,377073,5500
11311,BAN,7,,7,Sylhet,24.639643,92.164423,4,1,2,2,1,f,f,f,t,,,f,f,,2,,377073,5500
11310,BAN,7,,7,Sylhet,24.65475,91.466842,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11309,BAN,7,,7,Sylhet,24.662788,91.60717,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11308,BAN,7,,7,Sylhet,24.489227,91.47389,6,1,2,2,1,,,,,,,,,,,,377073,5500
11307,BAN,7,,7,Sylhet,24.66474,91.562348,6,1,2,2,1,f,t,f,t,,,f,f,,3,,377073,5500
11306,BAN,7,,7,Sylhet,24.50756,91.59225,6,1,2,2,1,f,t,f,f,,,f,f,,2,,377073,5500
11305,BAN,7,,7,Sylhet,24.594012,91.606503,6,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11304,BAN,7,,7,Sylhet,24.489255,91.473822,4,1,2,2,1,f,t,f,f,,,f,f,,5,,377073,5500
11303,BAN,7,,7,Sylhet,24.635185,91.614817,4,1,2,2,1,t,t,f,f,,,t,t,0,2,0,377073,5500
11302,BAN,7,,7,Sylhet,24.65241,91.448047,4,1,2,2,1,t,t,f,t,,,t,t,1,1,3,377073,5500
11301,BAN,7,,7,Sylhet,24.469268,91.575423,4,1,2,2,1,f,f,f,f,,,f,f,,2,,377073,5500
11300,BAN,7,,7,Sylhet,24.596593,91.497315,4,1,2,2,1,f,t,f,f,,,f,f,,1,,377073,5500
11299,BAN,7,,7,Sylhet,24.563503,91.514602,2,1,1,1,1,f,t,f,t,,,t,t,30,25,554,377073,5500
11298,BAN,7,,7,Sylhet,24.026993,91.377063,8,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11297,BAN,7,,7,Sylhet,24.180533,91.356042,6,1,2,2,1,f,t,f,f,,,f,f,,2,,377073,5500
11296,BAN,7,,7,Sylhet,24.036548,91.357672,6,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11295,BAN,7,,7,Sylhet,24.15699,91.352117,6,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11294,BAN,7,,7,Sylhet,24.197557,91.317005,6,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11293,BAN,7,,7,Sylhet,24.131428,91.35938,4,1,2,2,1,t,f,f,f,,,t,f,,1,,377073,5500
11292,BAN,7,,7,Sylhet,24.00802,91.335563,4,1,2,2,1,t,f,f,f,,,t,f,,1,,377073,5500
11291,BAN,7,,7,Sylhet,24.153802,91.29449,4,1,2,2,1,t,f,f,f,,,t,f,,1,,377073,5500
11290,BAN,7,,7,Sylhet,24.067232,91.34536,4,1,2,2,1,f,t,f,f,,,t,f,,4,,377073,5500
11289,BAN,7,,7,Sylhet,24.070775,91.313118,4,1,2,2,1,f,f,f,f,,,t,f,,3,,377073,5500
11288,BAN,7,,7,Sylhet,24.097218,91.287685,2,1,1,1,1,t,f,f,t,,,t,t,48,47,556,377073,5500
11287,BAN,7,,7,Sylhet,24.268297,91.230958,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11286,BAN,7,,7,Sylhet,24.2888,91.256675,6,1,2,2,1,t,f,f,f,,,t,f,,1,,377073,5500
11285,BAN,7,,7,Sylhet,24.237835,91.243852,4,1,2,2,1,t,t,t,f,,,t,t,1,1,9,377073,5500
11284,BAN,7,,7,Sylhet,24.26605,91.275875,4,1,2,2,1,t,f,f,f,,,f,t,1,2,40,377073,5500
11283,BAN,7,,7,Sylhet,24.310442,91.303265,4,1,2,2,1,t,t,f,t,,,t,t,1,2,10,377073,5500
11282,BAN,7,,7,Sylhet,24.288587,91.256593,2,1,2,1,1,t,f,f,t,,,t,t,31,17,180,377073,5500
11281,BAN,7,,7,Sylhet,24.348037,91.44976,8,1,2,2,1,f,t,f,f,,,f,f,,3,,377073,5500
11280,BAN,7,,7,Sylhet,24.276083,91.450902,6,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11279,BAN,7,,7,Sylhet,24.307518,91.374488,6,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11278,BAN,7,,7,Sylhet,24.39248,91.422695,4,1,2,2,1,t,t,f,f,,,f,t,1,3,31,377073,5500
11277,BAN,7,,7,Sylhet,24.270087,91.389298,4,1,2,2,1,t,f,f,f,,,t,f,,2,,377073,5500
11276,BAN,7,,7,Sylhet,24.304768,91.438218,4,1,2,2,1,f,f,f,f,,,t,f,,0,,377073,5500
11275,BAN,7,,7,Sylhet,24.314528,91.466578,4,1,2,2,1,t,t,t,f,,,t,f,,2,,377073,5500
11274,BAN,7,,7,Sylhet,24.336147,91.423238,4,1,2,2,1,t,t,t,f,,,f,f,,2,,377073,5500
11273,BAN,7,,7,Sylhet,24.364098,91.419935,3,1,1,2,1,t,t,t,f,,,t,t,0,5,93,377073,5500
11272,BAN,7,,7,Sylhet,24.37315,91.417645,1,1,1,1,1,t,t,t,t,,,t,t,46,66,2590,377073,5500
11271,BAN,7,,7,Sylhet,24.214848,91.578795,8,1,2,2,1,t,f,t,f,,,f,f,,2,,377073,5500
10211,BAN,1,,1,Barisal,22.386795,90.298722,9,3,2,2,2,,,,,,,,,,,,377073,5500
11270,BAN,7,,7,Sylhet,24.15037,91.545788,6,1,2,2,1,t,t,f,t,,,f,f,,3,,377073,5500
11269,BAN,7,,7,Sylhet,24.242848,91.468115,4,1,2,2,1,t,t,f,f,,,f,f,,7,,377073,5500
11268,BAN,7,,7,Sylhet,24.260375,91.532745,4,1,2,2,1,t,t,t,f,,,f,f,,8,,377073,5500
11267,BAN,7,,7,Sylhet,24.228602,91.552015,4,1,2,2,1,,,,,,,,,,,,377073,5500
11266,BAN,7,,7,Sylhet,24.201875,91.4793,4,1,2,2,1,t,f,f,f,,,f,f,,7,,377073,5500
11265,BAN,7,,7,Sylhet,24.116875,91.565752,4,1,2,2,1,t,t,t,f,,,f,f,,13,,377073,5500
11264,BAN,7,,7,Sylhet,24.199533,91.518142,2,1,1,1,1,f,f,t,t,,,t,t,5,36,450,377073,5500
11263,BAN,7,,7,Sylhet,24.552315,91.445058,8,1,2,2,1,f,f,f,f,,,t,f,,1,,377073,5500
11262,BAN,7,,7,Sylhet,24.36176,91.286455,6,1,2,2,1,t,f,f,f,,,t,f,,0,,377073,5500
11261,BAN,7,,7,Sylhet,24.44115,91.426185,4,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11260,BAN,7,,7,Sylhet,24.520433,91.351265,4,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11259,BAN,7,,7,Sylhet,24.42654,91.395555,4,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11258,BAN,7,,7,Sylhet,24.47266,91.451558,4,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11257,BAN,7,,7,Sylhet,24.689518,91.375083,4,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11256,BAN,7,,7,Sylhet,24.521145,91.481497,4,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11255,BAN,7,,7,Sylhet,24.50386,91.364925,2,1,2,1,1,t,t,t,t,,,t,t,29,27,8500,377073,5500
11254,BAN,7,,7,Sylhet,24.421625,91.552708,8,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11253,BAN,7,,7,Sylhet,24.366793,91.530015,4,1,2,2,1,f,f,f,f,,,t,f,,1,,377073,5500
11252,BAN,7,,7,Sylhet,24.403265,91.564455,4,1,2,2,1,t,t,f,f,,,t,t,1,1,19,377073,5500
11251,BAN,7,,7,Sylhet,24.325597,91.48577,4,1,2,2,1,f,f,f,t,,,f,f,1,1,,377073,5500
11250,BAN,7,,7,Sylhet,24.315003,91.553428,4,1,2,2,1,t,f,f,f,,,f,f,,1,,377073,5500
11249,BAN,7,,7,Sylhet,24.339213,91.538348,2,1,1,1,1,f,t,f,t,,,t,t,46,23,734,377073,5500
11248,BAN,7,,7,Sylhet,0,0,6,1,2,2,1,t,t,t,f,,,t,f,,0,,377073,5500
11247,BAN,7,,7,Sylhet,24.564932,91.280463,6,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11246,BAN,7,,7,Sylhet,24.64587,91.322102,4,1,2,2,1,t,t,t,f,,,t,f,,1,,377073,5500
11245,BAN,7,,7,Sylhet,0,0,2,1,1,1,1,t,t,t,t,,,t,t,27,23,5553,377073,5500
11244,BAN,6,,6,Rangpur,26.02884,88.473912,10,4,1,2,2,t,f,f,f,,,t,t,18,23,159,377073,5500
11243,BAN,6,,6,Rangpur,26.027618,88.477763,10,4,1,2,2,t,t,f,f,,,f,t,20,23,70,377073,5500
11242,BAN,6,,6,Rangpur,25.968093,88.436477,8,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11241,BAN,6,,6,Rangpur,26.051105,88.585438,6,1,2,2,1,t,f,f,t,,,f,f,,8,,377073,5500
11240,BAN,6,,6,Rangpur,26.17821,88.505977,4,1,2,2,1,t,f,f,f,,,f,f,,9,,377073,5500
11239,BAN,6,,6,Rangpur,26.033272,88.460567,3,1,1,2,1,t,t,f,f,,,t,t,998,6,274,377073,5500
11238,BAN,6,,6,Rangpur,26.029492,88.47621,1,1,1,1,1,t,t,f,t,,,t,t,230,78,1655,377073,5500
11237,BAN,6,,6,Rangpur,25.922765,88.258425,8,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11236,BAN,6,,6,Rangpur,25.81913,88.37532,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11235,BAN,6,,6,Rangpur,25.933088,88.367968,6,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11234,BAN,6,,6,Rangpur,25.796112,88.299927,4,1,2,2,1,t,t,f,f,,,f,f,,6,,377073,5500
11233,BAN,6,,6,Rangpur,25.833533,88.13224,2,1,1,1,1,t,t,f,t,,,t,t,48,72,647,377073,5500
11232,BAN,6,,6,Rangpur,26.103027,88.181612,8,1,2,2,1,t,t,t,f,,,f,f,,2,,377073,5500
11231,BAN,6,,6,Rangpur,26.066288,88.298722,4,1,2,2,1,t,f,f,f,,,f,f,,9,,377073,5500
11230,BAN,6,,6,Rangpur,25.811205,89.031197,2,1,2,1,1,t,t,f,t,,,t,t,27,64,6302,377073,5500
11229,BAN,6,,6,Rangpur,25.433588,89.361708,8,1,2,2,1,f,t,f,f,,,t,f,,3,,377073,5500
11228,BAN,6,,6,Rangpur,25.378095,89.32836,6,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11227,BAN,6,,6,Rangpur,25.476383,89.363223,4,1,2,2,1,,f,f,f,,,t,f,,2,,377073,5500
11226,BAN,6,,6,Rangpur,25.646305,89.375558,8,1,2,2,1,t,t,f,t,,,f,f,,2,,377073,5500
11225,BAN,6,,6,Rangpur,25.665233,89.356607,6,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11224,BAN,6,,6,Rangpur,25.61153,89.411792,4,1,2,2,1,t,f,t,f,,,t,f,,2,,377073,5500
11223,BAN,6,,6,Rangpur,25.508525,89.134097,8,1,2,2,1,f,t,f,f,,,t,f,,3,,377073,5500
11222,BAN,6,,6,Rangpur,25.544933,89.257517,8,1,2,2,1,f,t,f,f,,,t,f,,3,,377073,5500
11221,BAN,6,,6,Rangpur,25.577497,89.2045,6,1,2,2,1,f,t,f,f,,,t,f,,2,,377073,5500
11220,BAN,6,,6,Rangpur,25.472878,89.144755,4,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11219,BAN,6,,6,Rangpur,25.760982,89.235998,10,4,1,2,2,t,t,f,f,,,t,t,18,27,181,377073,5500
11218,BAN,6,,6,Rangpur,25.762233,89.231773,10,4,1,2,2,t,t,t,f,,,t,t,4,30,82,377073,5500
11217,BAN,6,,6,Rangpur,25.777953,89.220313,10,4,1,2,2,t,t,t,f,,,t,t,16,11,92,377073,5500
11216,BAN,6,,6,Rangpur,25.761445,89.233522,10,4,1,2,2,t,t,t,f,,,t,t,9,9,30,377073,5500
11215,BAN,6,,6,Rangpur,25.763102,89.234185,10,4,1,2,2,t,t,t,f,,,t,t,20,18,172,377073,5500
11214,BAN,6,,6,Rangpur,25.761622,89.235252,10,4,1,2,2,t,t,t,t,,,t,t,27,100,286,377073,5500
11213,BAN,6,,6,Rangpur,25.720402,89.27,9,2,1,2,1,t,t,f,f,,,t,f,,14,,377073,5500
11212,BAN,6,,6,Rangpur,25.725765,89.215665,8,1,2,2,1,f,f,f,f,,,t,f,,3,,377073,5500
11211,BAN,6,,6,Rangpur,25.713428,89.233035,6,1,2,2,1,t,f,f,f,,,f,f,,3,,377073,5500
11210,BAN,6,,6,Rangpur,25.798512,89.195993,4,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
11209,BAN,6,,6,Rangpur,25.752552,89.250565,3,1,1,2,1,t,t,t,f,,,t,t,0,6,0,377073,5500
11208,BAN,6,,6,Rangpur,25.785533,89.426477,8,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11207,BAN,6,,6,Rangpur,25.81094,89.324592,3,1,2,2,1,t,t,t,f,,,f,f,,3,,377073,5500
11206,BAN,6,,6,Rangpur,0,0,8,1,2,2,1,f,t,t,f,,,t,f,,1,,377073,5500
11205,BAN,6,,6,Rangpur,25.819228,89.3107,4,1,2,2,1,t,t,t,f,,,t,f,,2,,377073,5500
11204,BAN,6,,6,Rangpur,25.854698,89.222235,2,1,2,1,1,t,t,t,t,,,t,t,6,54,376,377073,5500
11203,BAN,6,,6,Rangpur,26.511608,88.470762,8,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11202,BAN,6,,6,Rangpur,26.495722,88.38863,6,1,2,2,1,,f,f,f,,,t,f,,5,,377073,5500
11201,BAN,6,,6,Rangpur,26.587388,88.395025,5,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11200,BAN,6,,6,Rangpur,26.337823,88.554967,9,3,1,2,2,t,t,f,f,,,t,f,,5,,377073,5500
11199,BAN,6,,6,Rangpur,26.426152,88.540755,4,1,2,2,1,t,f,f,f,,,f,f,,5,,377073,5500
11198,BAN,6,,6,Rangpur,26.333245,88.555115,3,1,1,2,1,t,f,f,f,,,t,t,0,7,25,377073,5500
11197,BAN,6,,6,Rangpur,26.339605,88.556142,1,1,1,1,1,t,t,f,t,,,t,t,73,80,1707,377073,5500
11196,BAN,6,,6,Rangpur,26.152565,88.665713,8,1,2,2,1,t,f,f,f,,,f,f,,3,,377073,5500
11195,BAN,6,,6,Rangpur,26.197602,88.7305,5,1,2,2,1,t,f,f,f,,,t,f,,1,,377073,5500
11194,BAN,6,,6,Rangpur,26.178133,88.635788,6,1,2,2,1,,f,f,f,,,f,f,,1,,377073,5500
11193,BAN,6,,6,Rangpur,26.224168,88.67824,5,1,2,2,1,t,f,f,f,,,f,f,,2,,377073,5500
11192,BAN,6,,6,Rangpur,26.196728,88.555158,3,1,2,2,1,t,f,f,f,,,t,f,0,2,,377073,5500
11191,BAN,6,,6,Rangpur,26.258273,88.36706,8,1,2,2,1,t,f,f,f,,,f,f,,3,,377073,5500
11190,BAN,6,,6,Rangpur,26.208457,88.367282,5,1,2,2,1,,,,,,,,,,,,377073,5500
11189,BAN,6,,6,Rangpur,26.23418,88.443143,4,1,2,2,1,,,,,,,,,,,,377073,5500
11188,BAN,6,,6,Rangpur,26.23675,88.408998,2,1,2,1,1,t,t,t,t,,,t,t,48,40,470,377073,5500
11187,BAN,6,,6,Rangpur,25.778833,88.893958,3,1,1,2,1,t,t,f,f,,,f,t,0,6,0,377073,5500
11186,BAN,6,,6,Rangpur,25.783602,88.895265,2,1,1,1,1,t,t,f,f,,,f,f,,14,,377073,5500
11185,BAN,6,,6,Rangpur,25.778357,88.888558,10,4,1,2,2,t,t,f,f,,,f,t,30,28,100,377073,5500
11184,BAN,6,,6,Rangpur,26.013768,88.848132,8,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11600,BAN,8,,8,Mymensingh,25.145923,89.935113,12,3,2,2,2,t,t,t,f,,,f,f,,22,,377073,5500
11183,BAN,6,,6,Rangpur,25.9939,88.746457,6,1,2,2,1,f,t,f,f,,,f,f,,2,,377073,5500
11182,BAN,6,,6,Rangpur,25.952885,88.774617,4,1,2,2,1,t,t,f,f,,,f,f,,0,,377073,5500
11181,BAN,6,,6,Rangpur,25.931118,88.85307,3,1,1,2,1,t,t,t,f,,,f,t,8,4,80,377073,5500
11180,BAN,6,,6,Rangpur,25.930225,88.845303,1,1,1,1,1,t,t,t,t,,,t,t,84,138,3000,377073,5500
11179,BAN,6,,6,Rangpur,25.838562,89.079978,8,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11178,BAN,6,,6,Rangpur,26.004682,89.043245,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11177,BAN,6,,6,Rangpur,26.126452,88.809842,8,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11176,BAN,6,,6,Rangpur,26.244682,88.7971,6,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11175,BAN,6,,6,Rangpur,26.256833,88.87907,6,1,2,2,1,t,t,f,f,,,f,f,,4,,377073,5500
11174,BAN,6,,6,Rangpur,26.182327,88.997398,4,1,2,2,1,t,t,f,f,,,f,f,,4,,377073,5500
11173,BAN,6,,6,Rangpur,26.355997,88.988448,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11172,BAN,6,,6,Rangpur,25.91965,89.455772,1,1,1,1,1,t,t,f,t,,,t,t,80,75,1086,377073,5500
11171,BAN,6,,6,Rangpur,0,0,8,1,2,2,1,t,t,f,f,,,t,f,,3,,377073,5500
11170,BAN,6,,6,Rangpur,25.858022,89.385473,4,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11169,BAN,6,,6,Rangpur,25.917703,89.448652,3,1,1,2,1,t,t,f,f,,,t,t,0,5,29,377073,5500
11168,BAN,6,,6,Rangpur,25.986503,89.201367,8,1,2,2,1,t,t,f,f,,,f,f,,2,,377073,5500
11167,BAN,6,,6,Rangpur,26.025965,89.162005,6,1,2,2,1,t,t,f,f,,,f,f,,1,,377073,5500
11166,BAN,6,,6,Rangpur,25.968188,89.207182,2,1,2,1,1,t,t,f,t,,,f,f,,46,,377073,5500
11165,BAN,6,,6,Rangpur,26.080677,89.137583,4,1,2,2,1,t,t,f,f,,,t,f,,2,,377073,5500
11164,BAN,6,,6,Rangpur,25.933792,89.31841,8,1,2,2,1,t,t,f,f,,,f,f,,3,,377073,5500
11163,BAN,6,,6,Rangpur,25.959795,89.347435,4,1,2,2,1,t,t,f,f,,,t,f,,1,,377073,5500
